ProductID,Date,Zip,Units,Revenue,Country
1943,6/21/2002,4908,1,125.95,Mexico
2353,6/21/2002,2770,1,414.7,Mexico
609,6/21/2002,2450,1,829.24,Mexico
819,6/21/2002,4320,1,997.45,Mexico
2250,6/21/2002,2530,1,125.95,Mexico
596,6/21/2002,4020,1,776.74,Mexico
631,6/21/2002,4320,1,356.74,Mexico
936,6/21/2002,4280,1,524.95,Mexico
2373,6/21/2002,2990,1,619.45,Mexico
2251,6/21/2002,2530,1,125.95,Mexico
901,5/15/1999,4270,1,409.45,Mexico
910,5/15/1999,4620,1,414.7,Mexico
989,5/15/1999,2710,1,451.45,Mexico
990,5/15/1999,2770,1,524.95,Mexico
992,5/15/1999,2710,1,288.7,Mexico
1008,5/15/1999,4440,1,236.2,Mexico
1066,5/15/1999,2110,1,296.57,Mexico
1081,5/15/1999,4020,1,225.7,Mexico
1106,5/15/1999,4326,1,246.7,Mexico
1157,5/15/1999,2169,1,377.95,Mexico
1185,5/15/1999,4450,1,419.95,Mexico
1318,5/15/1999,4484,1,307.02,Mexico
1449,5/15/1999,2528,1,118.02,Mexico
1974,5/15/1999,2750,1,52.45,Mexico
1978,5/15/1999,2450,1,257.2,Mexico
2012,5/15/1999,2730,1,377.95,Mexico
2012,5/15/1999,2770,1,372.7,Mexico
2083,5/15/1999,2260,1,309.7,Mexico
2211,5/15/1999,2950,1,107.57,Mexico
2235,5/15/1999,2980,1,65.57,Mexico
2235,5/15/1999,4539,1,65.57,Mexico
2282,5/15/1999,2730,1,304.45,Mexico
2287,5/15/1999,4280,2,1679.9,Mexico
2056,6/15/1999,2729,1,325.45,Mexico
2234,6/15/1999,4620,1,65.57,Mexico
2284,6/15/1999,4280,1,293.95,Mexico
2331,6/15/1999,2770,1,535.45,Mexico
2332,6/15/1999,2070,1,419.95,Mexico
2410,6/15/1999,2230,1,99.7,Mexico
2410,6/15/1999,4420,1,99.7,Mexico
36,6/15/1999,4240,1,414.75,Mexico
184,6/15/1999,2830,1,729.75,Mexico
396,6/15/1999,2450,1,857.06,Mexico
491,6/15/1999,4326,1,815.33,Mexico
532,6/15/1999,2008,1,556.45,Mexico
604,6/15/1999,2129,1,461.74,Mexico
631,6/15/1999,2300,1,346.24,Mexico
676,6/15/1999,2500,1,801.94,Mexico
676,6/15/1999,4317,1,801.94,Mexico
2331,07/03/2003,2340,1,540.7,Mexico
676,07/03/2003,2730,1,856.28,Mexico
691,07/03/2003,2470,1,356.74,Mexico
2240,07/03/2003,4326,1,89.2,Mexico
472,07/05/2003,2129,1,961.28,Mexico
604,07/05/2003,2300,1,494.81,Mexico
1965,07/05/2003,4919,1,89.2,Mexico
647,07/05/2003,2340,1,922.16,Mexico
396,4/16/2003,4280,1,913.76,Mexico
600,4/16/2003,4326,1,747.34,Mexico
400,4/16/2003,4910,1,772.28,Mexico
734,4/16/2003,2810,1,330.7,Mexico
760,4/16/2003,2810,1,146.95,Mexico
671,4/17/2003,2008,1,944.74,Mexico
499,6/27/2002,4336,1,883.05,Mexico
676,6/27/2002,4336,1,837.38,Mexico
964,6/27/2002,4718,1,330.7,Mexico
967,6/27/2002,4908,1,671.95,Mexico
990,6/27/2002,4317,1,440.95,Mexico
2250,6/27/2002,4280,1,125.95,Mexico
671,6/27/2002,4326,1,892.24,Mexico
989,6/27/2002,4919,1,419.95,Mexico
574,6/27/2002,2525,1,869.14,Mexico
910,6/27/2002,4737,1,430.45,Mexico
768,6/15/1999,4700,1,104.95,Mexico
910,6/15/1999,2450,1,414.7,Mexico
910,6/15/1999,4100,1,414.7,Mexico
981,6/15/1999,2519,1,157.45,Mexico
990,6/15/1999,4020,1,503.95,Mexico
992,6/15/1999,2125,1,278.2,Mexico
1188,6/15/1999,2169,1,472.45,Mexico
1203,6/15/1999,2320,1,314.95,Mexico
1230,6/15/1999,2770,1,519.7,Mexico
1318,6/15/1999,2790,1,307.02,Mexico
1518,6/15/1999,2340,1,141.65,Mexico
1974,6/15/1999,2729,1,52.45,Mexico
2057,6/15/1999,4250,1,472.45,Mexico
2223,6/15/1999,2750,1,246.7,Mexico
2255,6/15/1999,4239,1,57.7,Mexico
2284,6/15/1999,2730,1,293.95,Mexico
2287,6/15/1999,2770,1,839.95,Mexico
2357,6/15/1999,4317,1,278.2,Mexico
2373,6/15/1999,2739,1,551.2,Mexico
1897,4/17/2003,4800,1,719.2,Mexico
927,4/17/2003,2169,1,451.45,Mexico
966,4/17/2003,2750,1,472.45,Mexico
966,4/17/2003,4309,1,472.45,Mexico
472,4/18/2003,4269,1,961.28,Mexico
1884,4/18/2003,2710,1,787.45,Mexico
163,4/18/2003,4320,1,524.48,Mexico
645,6/15/1999,2250,1,746.55,Mexico
725,6/15/1999,4610,1,115.45,Mexico
726,6/15/1999,2980,1,115.45,Mexico
726,6/15/1999,4539,1,115.45,Mexico
758,6/15/1999,4800,1,83.95,Mexico
769,6/15/1999,4336,1,257.2,Mexico
940,6/15/1999,4610,1,671.95,Mexico
964,6/15/1999,4620,1,346.45,Mexico
990,6/15/1999,4280,1,456.7,Mexico
1045,6/15/1999,2340,1,207.32,Mexico
1046,6/15/1999,2490,1,99.7,Mexico
1065,6/15/1999,4737,1,296.57,Mexico
1173,6/15/1999,2519,2,1049.9,Mexico
2235,4/15/1999,4730,1,65.57,Mexico
2254,4/15/1999,2420,1,57.7,Mexico
2255,4/15/1999,4240,1,57.7,Mexico
2284,4/15/1999,2450,1,293.95,Mexico
2332,4/15/1999,4210,1,419.95,Mexico
2388,4/15/1999,2660,1,309.7,Mexico
2388,4/15/1999,4610,1,309.7,Mexico
36,4/15/1999,4270,1,414.75,Mexico
400,4/15/1999,4317,1,683.81,Mexico
426,4/15/1999,2400,1,795.11,Mexico
475,4/15/1999,2128,1,970.2,Mexico
596,4/15/1999,4610,1,746.55,Mexico
604,4/15/1999,2730,1,461.74,Mexico
609,4/15/1999,2739,1,778.84,Mexico
681,4/15/1999,2125,1,629.74,Mexico
687,4/15/1999,4259,1,445.99,Mexico
740,4/15/1999,4269,1,170.57,Mexico
769,4/15/1999,2420,1,257.2,Mexico
770,4/15/1999,4210,1,257.2,Mexico
795,4/15/1999,2420,1,275.57,Mexico
797,4/15/1999,2125,1,301.82,Mexico
475,6/19/2002,2260,1,1007.21,Mexico
952,6/19/2002,4030,1,262.45,Mexico
2374,5/15/1999,2400,1,629.95,Mexico
2410,5/15/1999,2008,1,99.7,Mexico
573,5/15/1999,2400,1,286.91,Mexico
604,5/15/1999,4270,1,461.74,Mexico
645,5/15/1999,2330,1,746.55,Mexico
645,5/15/1999,4484,1,746.55,Mexico
676,5/15/1999,2320,2,1603.88,Mexico
714,5/15/1999,4610,1,160.07,Mexico
739,5/15/1999,2420,1,170.57,Mexico
770,5/15/1999,4800,1,257.2,Mexico
862,5/15/1999,2810,1,162.7,Mexico
910,5/15/1999,2340,1,414.7,Mexico
940,5/15/1999,2169,1,671.95,Mexico
962,5/15/1999,2400,1,524.95,Mexico
964,5/15/1999,4610,1,346.45,Mexico
979,5/15/1999,2730,1,409.45,Mexico
989,5/15/1999,4326,1,451.45,Mexico
992,5/15/1999,2125,1,278.2,Mexico
992,5/15/1999,4326,1,278.2,Mexico
1082,5/15/1999,4326,1,225.7,Mexico
1082,5/15/1999,4660,1,225.7,Mexico
1105,5/15/1999,4326,1,246.7,Mexico
1225,5/15/1999,2710,1,236.2,Mexico
1230,5/15/1999,2920,1,524.95,Mexico
1956,5/15/1999,2125,1,153.77,Mexico
1975,5/15/1999,2750,1,52.45,Mexico
2012,5/15/1999,4200,1,377.95,Mexico
2016,5/15/1999,4210,1,299.2,Mexico
2050,5/15/1999,4430,1,498.7,Mexico
2074,5/15/1999,4890,1,328.07,Mexico
726,6/22/2002,4815,1,110.2,Mexico
635,6/22/2002,4326,1,860.74,Mexico
635,6/22/2002,2980,1,860.74,Mexico
647,6/22/2002,2860,1,900.64,Mexico
976,6/22/2002,2970,1,314.95,Mexico
725,6/22/2002,4815,1,110.2,Mexico
976,6/22/2002,2350,1,314.95,Mexico
676,6/24/2002,4009,1,837.38,Mexico
1201,6/24/2002,2450,1,577.45,Mexico
647,6/24/2002,4730,1,900.64,Mexico
2331,6/24/2002,4100,1,540.7,Mexico
2263,6/24/2002,2810,1,299.2,Mexico
2234,5/15/1999,2470,1,65.57,Mexico
2234,5/15/1999,4210,1,65.57,Mexico
2234,5/15/1999,4539,1,65.57,Mexico
2235,5/15/1999,2950,1,65.57,Mexico
2332,5/15/1999,2860,1,419.95,Mexico
2353,5/15/1999,4850,1,409.45,Mexico
2372,5/15/1999,2450,1,398.95,Mexico
2373,5/15/1999,4800,1,551.2,Mexico
2388,6/25/2002,4484,1,309.7,Mexico
910,6/25/2002,2340,1,430.45,Mexico
910,6/25/2002,4280,1,430.45,Mexico
2054,6/25/2002,4280,1,545.95,Mexico
400,6/25/2002,2710,1,734.74,Mexico
915,6/25/2002,4259,1,556.45,Mexico
1062,6/25/2002,2970,1,149.57,Mexico
1201,6/25/2002,4230,1,577.45,Mexico
726,6/25/2002,4660,2,241.4,Mexico
964,6/25/2002,4210,1,335.95,Mexico
1148,6/25/2002,4020,1,314.95,Mexico
2056,5/15/1999,2125,2,650.9,Mexico
2056,5/15/1999,2770,1,325.45,Mexico
2091,5/15/1999,2200,1,152.2,Mexico
2094,5/15/1999,2420,1,433.07,Mexico
2210,5/15/1999,2950,1,107.57,Mexico
2211,5/15/1999,2129,1,107.57,Mexico
2353,5/15/1999,2129,1,409.45,Mexico
2373,5/15/1999,4910,1,551.2,Mexico
2388,5/15/1999,2230,1,309.7,Mexico
573,5/15/1999,2129,1,286.91,Mexico
604,5/15/1999,2009,1,461.74,Mexico
609,5/15/1999,2110,2,1557.68,Mexico
631,5/15/1999,4326,1,346.24,Mexico
676,5/15/1999,4350,1,801.94,Mexico
757,5/15/1999,4737,1,83.95,Mexico
768,5/15/1999,2528,1,104.95,Mexico
770,5/15/1999,2340,1,257.2,Mexico
910,5/15/1999,2350,1,414.7,Mexico
910,5/15/1999,4326,3,1244.09,Mexico
921,5/15/1999,2940,1,524.95,Mexico
962,5/15/1999,4430,1,524.95,Mexico
990,5/15/1999,4800,1,503.95,Mexico
992,5/15/1999,4921,1,278.2,Mexico
1005,5/15/1999,2500,1,107.57,Mexico
1081,5/15/1999,2940,1,225.7,Mexico
1110,5/15/1999,2519,1,209.95,Mexico
1167,5/15/1999,2330,1,312.32,Mexico
1168,5/15/1999,2519,1,367.45,Mexico
1182,5/15/1999,4338,1,157.45,Mexico
1911,5/15/1999,2739,1,244.07,Mexico
1975,5/15/1999,4908,1,52.45,Mexico
2056,5/15/1999,4317,1,325.45,Mexico
2094,5/15/1999,2340,1,433.07,Mexico
2094,5/15/1999,2739,1,433.07,Mexico
2234,5/15/1999,2730,1,65.57,Mexico
2371,5/15/1999,2169,1,551.2,Mexico
2388,5/15/1999,2730,1,309.7,Mexico
2388,5/15/1999,2860,1,309.7,Mexico
93,5/15/1999,2260,1,992.25,Mexico
120,5/15/1999,2519,1,829.5,Mexico
396,5/15/1999,2008,1,857.06,Mexico
400,5/15/1999,2670,1,683.81,Mexico
573,5/15/1999,2810,1,280.61,Mexico
2234,5/15/1999,2980,1,65.57,Mexico
2235,5/15/1999,4210,1,65.57,Mexico
2255,5/15/1999,4239,1,57.7,Mexico
2268,5/15/1999,4470,1,309.7,Mexico
2332,5/15/1999,4470,1,419.95,Mexico
2332,5/15/1999,4830,1,419.95,Mexico
2353,5/15/1999,2250,1,409.45,Mexico
2373,5/15/1999,2860,1,551.2,Mexico
2374,5/15/1999,4610,1,629.95,Mexico
318,6/15/1999,4269,1,865.99,Mexico
396,6/15/1999,4280,1,857.06,Mexico
475,6/15/1999,4338,1,970.2,Mexico
475,6/15/1999,4380,1,970.2,Mexico
491,6/15/1999,2008,1,815.33,Mexico
550,6/15/1999,2400,1,403.99,Mexico
550,6/15/1999,4317,1,403.99,Mexico
580,6/15/1999,2730,1,734.74,Mexico
599,6/15/1999,2000,1,753.64,Mexico
599,6/15/1999,4020,1,753.64,Mexico
663,6/15/1999,2830,1,765.45,Mexico
681,6/15/1999,2519,1,629.74,Mexico
681,6/15/1999,2980,1,629.74,Mexico
687,6/15/1999,2409,1,445.99,Mexico
726,6/15/1999,2008,1,115.45,Mexico
739,6/15/1999,2980,1,170.57,Mexico
757,6/15/1999,4910,1,83.95,Mexico
2388,6/15/1999,2450,1,309.7,Mexico
2407,6/15/1999,4430,1,73.45,Mexico
111,6/15/1999,4250,1,792.75,Mexico
491,6/15/1999,4020,1,815.33,Mexico
604,6/15/1999,2169,1,468.04,Mexico
609,6/15/1999,2099,1,778.84,Mexico
663,6/15/1999,2008,1,765.45,Mexico
725,6/15/1999,4280,1,115.45,Mexico
725,6/15/1999,4539,1,115.45,Mexico
726,6/15/1999,2129,1,115.45,Mexico
726,6/15/1999,4610,1,115.45,Mexico
729,6/15/1999,4830,1,301.82,Mexico
740,6/15/1999,2980,1,170.57,Mexico
863,6/15/1999,4484,1,304.45,Mexico
910,6/15/1999,4450,1,414.7,Mexico
910,6/15/1999,4843,1,414.7,Mexico
921,6/15/1999,4484,1,524.95,Mexico
964,6/15/1999,4610,1,356.95,Mexico
989,6/15/1999,2600,1,451.45,Mexico
990,6/15/1999,2310,1,503.95,Mexico
1173,6/15/1999,4470,1,524.95,Mexico
1210,6/15/1999,2110,1,577.45,Mexico
1961,6/15/1999,4450,1,97.07,Mexico
2032,6/15/1999,2250,1,223.07,Mexico
2255,6/15/1999,4210,1,57.7,Mexico
2384,6/27/2002,2860,1,629.95,Mexico
757,6/27/2002,2340,1,83.95,Mexico
1148,6/27/2002,4270,1,314.95,Mexico
1452,6/27/2002,2008,1,385.77,Mexico
2407,6/27/2002,2750,1,81.32,Mexico
445,6/28/2002,2400,1,860.48,Mexico
758,6/28/2002,4010,1,83.95,Mexico
1173,6/28/2002,2125,1,498.7,Mexico
609,6/28/2002,4513,1,829.24,Mexico
976,6/28/2002,4100,2,629.9,Mexico
1086,6/28/2002,4318,1,84,Mexico
1201,6/28/2002,4610,1,577.45,Mexico
1215,6/28/2002,2420,1,356.95,Mexico
2253,6/28/2002,2040,1,136.45,Mexico
992,6/28/2002,2860,1,278.2,Mexico
1215,6/28/2002,4319,1,356.95,Mexico
1230,6/28/2002,2450,1,524.95,Mexico
2280,6/28/2002,2519,1,170.57,Mexico
2388,6/28/2002,4908,1,309.7,Mexico
485,6/28/2002,2519,1,851.55,Mexico
1085,6/28/2002,4318,1,84,Mexico
1114,6/28/2002,2530,1,167.95,Mexico
609,6/28/2002,2400,1,829.24,Mexico
964,6/28/2002,2770,1,320.2,Mexico
1139,6/28/2002,2450,1,682.45,Mexico
2373,6/28/2002,2169,1,619.45,Mexico
757,6/28/2002,4010,1,83.95,Mexico
2277,6/15/1999,2710,1,251.95,Mexico
2332,6/15/1999,2230,1,419.95,Mexico
2379,6/15/1999,4800,1,173.2,Mexico
2388,6/15/1999,2750,1,309.7,Mexico
396,6/15/1999,4269,1,857.06,Mexico
475,6/15/1999,4326,1,970.2,Mexico
491,6/15/1999,2950,1,815.33,Mexico
596,6/15/1999,2400,1,746.55,Mexico
596,6/15/1999,4630,1,746.55,Mexico
1003,6/15/1999,2720,1,83.95,Mexico
1003,6/15/1999,4326,1,86.57,Mexico
1046,6/15/1999,2519,1,99.7,Mexico
1191,6/15/1999,2340,1,262.45,Mexico
1215,6/15/1999,4326,1,356.95,Mexico
1227,6/15/1999,2129,1,314.95,Mexico
1517,6/15/1999,4326,1,141.65,Mexico
1517,6/15/1999,4610,1,141.65,Mexico
2012,6/15/1999,4420,1,377.95,Mexico
2235,6/15/1999,2860,1,65.57,Mexico
2235,6/15/1999,4620,1,65.57,Mexico
2255,6/15/1999,2860,1,57.7,Mexico
2255,6/15/1999,2940,1,57.7,Mexico
2373,6/15/1999,2950,1,551.2,Mexico
2388,6/15/1999,2310,1,309.7,Mexico
2401,6/15/1999,2530,1,162.7,Mexico
93,6/15/1999,4280,2,1984.5,Mexico
158,6/15/1999,2008,1,656.25,Mexico
396,6/15/1999,2730,1,857.06,Mexico
499,6/15/1999,2169,1,851.55,Mexico
645,6/15/1999,4250,1,746.55,Mexico
663,6/15/1999,2730,1,765.45,Mexico
663,6/15/1999,2860,1,765.45,Mexico
726,6/15/1999,4280,1,115.45,Mexico
754,6/15/1999,4737,1,244.07,Mexico
758,6/15/1999,4910,1,83.95,Mexico
767,6/15/1999,4700,1,104.95,Mexico
962,6/15/1999,2730,1,524.95,Mexico
964,6/15/1999,2340,1,346.45,Mexico
964,6/15/1999,2470,1,356.95,Mexico
964,6/15/1999,2739,1,346.45,Mexico
964,6/15/1999,4338,1,346.45,Mexico
981,6/15/1999,2125,1,157.45,Mexico
990,6/15/1999,4336,1,530.2,Mexico
992,6/15/1999,2460,1,288.7,Mexico
1046,6/15/1999,2980,1,99.7,Mexico
1111,6/15/1999,2240,1,116.5,Mexico
1116,6/15/1999,2730,1,251.95,Mexico
1182,6/15/1999,4280,1,157.45,Mexico
1191,6/15/1999,2420,1,262.45,Mexico
2384,6/27/2002,4270,1,629.95,Mexico
609,6/27/2002,2020,1,829.24,Mexico
954,6/27/2002,2110,1,682.45,Mexico
758,6/27/2002,2340,1,83.95,Mexico
1451,6/27/2002,2008,1,385.77,Mexico
2251,6/27/2002,4280,1,125.95,Mexico
396,6/30/2003,4269,1,913.76,Mexico
550,6/30/2003,2750,1,433.39,Mexico
726,6/30/2003,4800,1,110.2,Mexico
757,6/30/2003,2300,1,73.45,Mexico
915,6/30/2003,2760,1,556.45,Mexico
2055,6/15/1999,4470,2,1102.4,Mexico
2056,6/15/1999,2790,1,325.45,Mexico
2070,6/15/1999,2860,1,519.7,Mexico
2211,6/15/1999,2125,1,107.57,Mexico
2234,6/15/1999,2600,1,65.57,Mexico
2331,6/15/1999,4430,1,535.45,Mexico
2331,6/15/1999,4470,1,535.45,Mexico
2372,6/15/1999,4210,1,398.95,Mexico
2388,6/15/1999,2710,1,309.7,Mexico
2388,6/15/1999,4350,1,309.7,Mexico
25,6/15/1999,2519,1,792.75,Mexico
596,6/15/1999,4270,1,746.55,Mexico
609,6/15/1999,4326,2,1557.68,Mexico
658,6/15/1999,2710,1,902.74,Mexico
725,6/15/1999,2129,1,115.45,Mexico
725,6/15/1999,2980,1,115.45,Mexico
797,6/15/1999,4336,1,301.82,Mexico
852,6/15/1999,4620,1,745.45,Mexico
940,6/15/1999,2980,1,671.95,Mexico
979,6/15/1999,4610,1,393.7,Mexico
981,6/15/1999,4319,1,167.95,Mexico
981,6/15/1999,4326,1,157.45,Mexico
992,6/15/1999,2980,1,288.7,Mexico
992,6/15/1999,4908,1,288.7,Mexico
1003,6/15/1999,4336,1,86.57,Mexico
1005,6/15/1999,4610,2,215.15,Mexico
1066,6/15/1999,4737,1,296.57,Mexico
1131,6/15/1999,2400,1,419.95,Mexico
1191,6/15/1999,4610,1,262.45,Mexico
1518,6/15/1999,4326,1,141.65,Mexico
1948,6/15/1999,2490,1,296.57,Mexico
1960,6/15/1999,4450,1,97.07,Mexico
1961,6/15/1999,2128,1,97.07,Mexico
1975,6/15/1999,2729,1,52.45,Mexico
609,6/15/1999,2320,1,778.84,Mexico
681,6/15/1999,2860,1,629.74,Mexico
725,6/15/1999,2008,1,115.45,Mexico
730,6/15/1999,4830,1,301.82,Mexico
753,6/15/1999,4737,1,244.07,Mexico
757,6/15/1999,4800,1,83.95,Mexico
770,6/15/1999,4336,1,257.2,Mexico
823,6/15/1999,2420,1,619.45,Mexico
837,6/15/1999,2718,1,839.95,Mexico
852,6/15/1999,4908,1,771.7,Mexico
863,6/15/1999,4336,1,304.45,Mexico
910,6/15/1999,2110,1,414.7,Mexico
910,6/15/1999,4610,1,414.7,Mexico
964,6/15/1999,4270,1,356.95,Mexico
990,6/15/1999,4318,1,456.7,Mexico
990,6/15/1999,4480,1,472.45,Mexico
992,6/15/1999,4620,1,278.2,Mexico
1045,6/15/1999,4100,1,207.32,Mexico
1112,6/15/1999,2240,1,116.5,Mexico
1116,6/15/1999,2900,1,251.95,Mexico
1182,6/15/1999,2330,1,157.45,Mexico
1204,6/15/1999,2008,1,419.95,Mexico
1215,6/15/1999,2980,1,356.95,Mexico
2055,6/15/1999,2008,1,551.2,Mexico
2055,6/15/1999,4450,1,551.2,Mexico
2083,6/15/1999,4908,1,309.7,Mexico
2210,6/15/1999,2125,1,107.57,Mexico
2234,6/15/1999,4610,1,65.57,Mexico
2235,6/15/1999,2320,1,65.57,Mexico
2254,6/15/1999,4210,1,57.7,Mexico
2332,6/15/1999,2125,1,419.95,Mexico
2332,6/15/1999,4259,1,419.95,Mexico
2353,6/15/1999,2340,1,409.45,Mexico
2353,6/15/1999,4610,1,409.45,Mexico
2388,6/15/1999,4470,1,309.7,Mexico
2388,6/15/1999,4539,1,309.7,Mexico
36,6/15/1999,4326,1,414.75,Mexico
226,6/15/1999,2719,1,760.99,Mexico
396,6/15/1999,4326,1,857.06,Mexico
499,6/15/1999,2008,1,846.3,Mexico
910,6/15/1999,2250,1,414.7,Mexico
921,6/15/1999,2910,1,524.95,Mexico
921,6/15/1999,4280,1,524.95,Mexico
1144,6/28/2002,2008,1,414.7,Mexico
989,6/28/2002,4100,1,419.95,Mexico
2252,6/28/2002,2040,1,136.45,Mexico
2380,6/28/2002,2400,1,293.95,Mexico
467,6/29/2002,2340,1,900.64,Mexico
573,6/29/2002,2710,1,298.99,Mexico
631,6/29/2002,2860,1,356.74,Mexico
989,6/29/2002,4450,1,419.95,Mexico
992,6/29/2002,2960,1,278.2,Mexico
2053,6/29/2002,2420,1,325.45,Mexico
2070,6/29/2002,4280,1,524.95,Mexico
2082,6/29/2002,2519,1,335.95,Mexico
2083,6/29/2002,2860,1,314.95,Mexico
2091,6/29/2002,2310,1,157.45,Mexico
2380,6/29/2002,4269,1,293.95,Mexico
787,6/29/2002,2040,1,314.95,Mexico
976,6/29/2002,2250,1,314.95,Mexico
1947,6/29/2002,2810,1,280.82,Mexico
396,7/15/1999,4610,2,1714.13,Mexico
559,7/15/1999,2860,1,585.64,Mexico
687,7/15/1999,2710,1,445.99,Mexico
687,7/15/1999,4250,1,445.99,Mexico
725,7/15/1999,4270,1,115.45,Mexico
725,7/15/1999,4800,1,115.45,Mexico
910,7/15/1999,4470,1,414.7,Mexico
979,7/15/1999,2770,1,393.7,Mexico
992,7/15/1999,4620,1,278.2,Mexico
1046,7/15/1999,2980,1,99.7,Mexico
1157,7/15/1999,2169,1,377.95,Mexico
1182,7/15/1999,2470,1,157.45,Mexico
1450,7/15/1999,2310,1,118.02,Mexico
1960,7/15/1999,4890,1,97.07,Mexico
2070,7/15/1999,2730,1,519.7,Mexico
2091,7/15/1999,2500,1,152.2,Mexico
2094,7/15/1999,4120,1,433.07,Mexico
2268,7/15/1999,4280,1,309.7,Mexico
2332,7/15/1999,2110,1,419.95,Mexico
2388,7/15/1999,4470,1,314.95,Mexico
2388,7/15/1999,4610,1,309.7,Mexico
1185,4/15/1999,8520,1,419.95,Mexico
1191,4/15/1999,7570,1,257.2,Mexico
2359,6/19/2002,9300,1,430.45,Mexico
604,6/19/2002,9367,1,480.64,Mexico
962,6/19/2002,8830,1,488.2,Mexico
2388,6/19/2002,9320,1,309.7,Mexico
786,6/19/2002,7550,2,136.4,Mexico
1227,6/19/2002,9540,1,314.95,Mexico
952,6/19/2002,7550,1,262.45,Mexico
1186,6/19/2002,9207,1,404.2,Mexico
647,6/20/2002,8240,1,900.64,Mexico
964,6/20/2002,9220,1,330.7,Mexico
990,6/20/2002,8420,1,440.95,Mexico
475,6/20/2002,7580,1,1007.21,Mexico
1184,6/20/2002,9009,1,629.95,Mexico
2359,6/20/2002,8619,1,430.45,Mexico
921,4/15/1999,7760,1,524.95,Mexico
921,4/15/1999,9300,1,524.95,Mexico
940,4/15/1999,7950,1,687.7,Mexico
992,4/15/1999,8560,2,556.4,Mexico
1082,4/15/1999,7740,1,225.7,Mexico
1112,4/15/1999,9010,1,116.5,Mexico
1120,4/15/1999,9400,1,173.2,Mexico
1122,4/15/1999,9369,1,157.45,Mexico
1185,4/15/1999,9540,1,419.95,Mexico
1975,4/15/1999,7910,1,52.45,Mexico
2047,4/15/1999,9010,1,377.95,Mexico
2057,4/15/1999,8619,1,472.45,Mexico
2074,4/15/1999,7959,1,328.07,Mexico
2210,4/15/1999,7958,1,107.57,Mexico
2234,4/15/1999,7520,1,65.57,Mexico
2235,4/15/1999,7890,1,65.57,Mexico
2235,4/15/1999,8730,1,65.57,Mexico
2254,4/15/1999,7550,2,115.4,Mexico
2332,4/15/1999,9208,1,419.95,Mexico
2332,4/15/1999,9300,1,419.95,Mexico
2388,4/15/1999,9369,1,309.7,Mexico
400,4/15/1999,7740,1,683.81,Mexico
433,4/15/1999,7720,1,804.3,Mexico
491,4/15/1999,9160,1,815.33,Mexico
499,4/15/1999,7549,1,846.3,Mexico
550,4/15/1999,7600,2,807.98,Mexico
597,4/15/1999,9207,1,892.24,Mexico
599,4/15/1999,7760,1,753.64,Mexico
599,4/15/1999,9200,1,753.64,Mexico
631,4/15/1999,7580,1,346.24,Mexico
631,4/15/1999,7600,1,352.54,Mexico
681,4/15/1999,9120,1,629.74,Mexico
713,4/15/1999,9079,1,160.07,Mexico
739,4/15/1999,8520,1,170.57,Mexico
838,4/15/1999,8400,1,944.95,Mexico
838,4/15/1999,9079,1,934.45,Mexico
901,4/15/1999,8619,1,409.45,Mexico
901,4/15/1999,9200,1,409.45,Mexico
901,4/15/1999,9540,1,409.45,Mexico
910,4/15/1999,8220,1,414.7,Mexico
1005,4/15/1999,9130,1,107.57,Mexico
1106,4/15/1999,8760,1,246.7,Mexico
1517,4/15/1999,8500,1,141.65,Mexico
1974,4/15/1999,8640,1,52.45,Mexico
2016,4/15/1999,9540,1,299.2,Mexico
93,5/15/1999,9429,1,992.25,Mexico
396,5/15/1999,9320,1,857.06,Mexico
464,5/15/1999,7810,5,2831.06,Mexico
676,5/15/1999,8210,1,801.94,Mexico
676,5/15/1999,9010,1,801.94,Mexico
681,5/15/1999,7580,1,629.74,Mexico
740,5/15/1999,7889,1,170.57,Mexico
753,5/15/1999,7939,1,244.07,Mexico
922,5/15/1999,7600,1,472.45,Mexico
940,5/15/1999,9207,1,687.7,Mexico
962,5/15/1999,9130,1,524.95,Mexico
981,5/15/1999,7560,1,157.45,Mexico
992,5/15/1999,9300,1,278.2,Mexico
1109,5/15/1999,8640,1,209.95,Mexico
1131,5/15/1999,8220,1,419.95,Mexico
1203,5/15/1999,7740,1,314.95,Mexico
1449,5/15/1999,7739,1,118.02,Mexico
2016,5/15/1999,9130,1,299.2,Mexico
2045,5/15/1999,9160,1,409.45,Mexico
2064,5/15/1999,7570,1,488.2,Mexico
2083,5/15/1999,7859,1,309.7,Mexico
2083,5/15/1999,9200,1,309.7,Mexico
2353,5/15/1999,7859,1,409.45,Mexico
2374,5/15/1999,8810,1,629.95,Mexico
2388,5/15/1999,7580,2,619.4,Mexico
2388,5/15/1999,9200,1,309.7,Mexico
499,5/15/1999,7550,1,846.3,Mexico
658,5/15/1999,8619,1,902.74,Mexico
681,5/15/1999,8510,1,629.74,Mexico
635,6/24/2002,9300,1,860.74,Mexico
2252,6/24/2002,7550,1,136.45,Mexico
267,6/25/2002,9120,1,340.99,Mexico
725,6/25/2002,7939,1,120.7,Mexico
757,6/25/2002,7909,1,73.45,Mexico
2056,6/25/2002,8210,1,330.7,Mexico
767,4/16/2003,8760,1,94.45,Mexico
1053,4/16/2003,7550,1,262.45,Mexico
2373,4/16/2003,8610,1,619.45,Mexico
550,4/16/2003,8160,1,433.39,Mexico
989,4/16/2003,7880,1,419.95,Mexico
1168,4/16/2003,8830,1,367.45,Mexico
